XEnd,YEnd,T,WalksToEndCount,XVisit,YVisit,VisitsToXYVisitCount,DwellVisitXYDuration,DwellVisitXYDurationCount,DwellVisitXYDurationProbabilityGivenVisit
-2,3,7,455,0,2,149,1,119,0.798657718120805
-2,3,7,455,0,2,149,2,27,0.181208053691275
-2,3,7,455,0,2,149,3,3,0.0201342281879195
-2,3,7,455,1,2,12,1,12,1
-2,3,7,455,-3,3,20,1,20,1
-2,3,7,455,-2,3,455,0.5,355,0.78021978021978
-2,3,7,455,-2,3,455,1.5,90,0.197802197802198
-2,3,7,455,-2,3,455,2.5,10,0.021978021978022
-2,3,7,455,-1,3,194,1,154,0.793814432989691
-2,3,7,455,-1,3,194,2,36,0.185567010309278
-2,3,7,455,-1,3,194,3,4,0.0206185567010309
-2,3,7,455,0,3,58,1,48,0.827586206896552
-2,3,7,455,0,3,58,2,9,0.155172413793103
-2,3,7,455,0,3,58,3,1,0.0172413793103448
-2,3,7,455,1,3,4,1,4,1
-2,3,7,455,-2,4,15,1,15,1
-2,3,7,455,-1,4,10,1,10,1
-2,3,7,455,0,4,3,1,3,1
-1,3,7,770,-1,-1,14,1,12,0.857142857142857
-1,3,7,770,-1,-1,14,2,2,0.142857142857143
-1,3,7,770,0,-1,35,1,30,0.857142857142857
-1,3,7,770,0,-1,35,2,5,0.142857142857143
-1,3,7,770,-2,0,28,1,24,0.857142857142857
-1,3,7,770,-2,0,28,2,4,0.142857142857143
-1,3,7,770,-1,0,245,1,176,0.718367346938775
-1,3,7,770,-1,0,245,2,56,0.228571428571429
-1,3,7,770,-1,0,245,3,12,0.0489795918367347
-1,3,7,770,-1,0,245,4,1,0.00408163265306122
-1,3,7,770,0,0,770,0.5,524,0.680519480519481
-1,3,7,770,0,0,770,1.5,194,0.251948051948052
-1,3,7,770,0,0,770,2.5,48,0.0623376623376623
-1,3,7,770,0,0,770,3.5,4,0.00519480519480519
-1,3,7,770,1,0,70,1,60,0.857142857142857
-1,3,7,770,1,0,70,2,10,0.142857142857143
-1,3,7,770,-2,1,63,1,54,0.857142857142857
-1,3,7,770,-2,1,63,2,9,0.142857142857143
-1,3,7,770,-1,1,406,1,280,0.689655172413793
-1,3,7,770,-1,1,406,2,100,0.246305418719212
-1,3,7,770,-1,1,406,3,24,0.0591133004926108
-1,3,7,770,-1,1,406,4,2,0.00492610837438424
-1,3,7,770,0,1,560,1,378,0.675
-1,3,7,770,0,1,560,2,143,0.255357142857143
-1,3,7,770,0,1,560,3,36,0.0642857142857143
-1,3,7,770,0,1,560,4,3,0.00535714285714286
-1,3,7,770,1,1,84,1,72,0.857142857142857
-1,3,7,770,1,1,84,2,12,0.142857142857143
-1,3,7,770,-2,2,84,1,72,0.857142857142857
-1,3,7,770,-2,2,84,2,12,0.142857142857143
-1,3,7,770,-1,2,560,1,378,0.675
-1,3,7,770,-1,2,560,2,143,0.255357142857143
-1,3,7,770,-1,2,560,3,36,0.0642857142857143
-1,3,7,770,-1,2,560,4,3,0.00535714285714286
-1,3,7,770,0,2,406,1,280,0.689655172413793
-1,3,7,770,0,2,406,2,100,0.246305418719212
-1,3,7,770,0,2,406,3,24,0.0591133004926108
-1,3,7,770,0,2,406,4,2,0.00492610837438424
-1,3,7,770,1,2,63,1,54,0.857142857142857
-1,3,7,770,1,2,63,2,9,0.142857142857143
-1,3,7,770,-2,3,70,1,60,0.857142857142857
-1,3,7,770,-2,3,70,2,10,0.142857142857143
-1,3,7,770,-1,3,770,0.5,524,0.680519480519481
-1,3,7,770,-1,3,770,1.5,194,0.251948051948052
-1,3,7,770,-1,3,770,2.5,48,0.0623376623376623
-1,3,7,770,-1,3,770,3.5,4,0.00519480519480519
-1,3,7,770,0,3,245,1,176,0.718367346938775
-1,3,7,770,0,3,245,2,56,0.228571428571429
-1,3,7,770,0,3,245,3,12,0.0489795918367347
-1,3,7,770,0,3,245,4,1,0.00408163265306122
-1,3,7,770,1,3,28,1,24,0.857142857142857
-1,3,7,770,1,3,28,2,4,0.142857142857143
-1,3,7,770,-1,4,35,1,30,0.857142857142857
-1,3,7,770,-1,4,35,2,5,0.142857142857143
-1,3,7,770,0,4,14,1,12,0.857142857142857
-1,3,7,770,0,4,14,2,2,0.142857142857143
0,3,7,1001,0,-2,1,1,1,1
0,3,7,1001,-1,-1,10,1,10,1
0,3,7,1001,0,-1,62,1,52,0.838709677419355
0,3,7,1001,0,-1,62,2,9,0.145161290322581
0,3,7,1001,0,-1,62,3,1,0.0161290322580645
0,3,7,1001,1,-1,10,1,10,1
0,3,7,1001,-2,0,10,1,10,1
0,3,7,1001,-1,0,194,1,154,0.793814432989691
0,3,7,1001,-1,0,194,2,36,0.185567010309278
0,3,7,1001,-1,0,194,3,4,0.0206185567010309
0,3,7,1001,0,0,1001,0.5,651,0.65034965034965
0,3,7,1001,0,0,1001,1.5,259,0.258741258741259
0,3,7,1001,0,0,1001,2.5,75,0.0749250749250749
0,3,7,1001,0,0,1001,3.5,15,0.014985014985015
0,3,7,1001,0,0,1001,4.5,1,0.000999000999000999
0,3,7,1001,1,0,194,1,154,0.793814432989691
0,3,7,1001,1,0,194,2,36,0.185567010309278
0,3,7,1001,1,0,194,3,4,0.0206185567010309
0,3,7,1001,2,0,10,1,10,1
0,3,7,1001,-2,1,18,1,18,1
0,3,7,1001,-1,1,274,1,214,0.781021897810219
0,3,7,1001,-1,1,274,2,54,0.197080291970803
0,3,7,1001,-1,1,274,3,6,0.0218978102189781
0,3,7,1001,0,1,825,1,515,0.624242424242424
0,3,7,1001,0,1,825,2,223,0.27030303030303
0,3,7,1001,0,1,825,3,71,0.0860606060606061
0,3,7,1001,0,1,825,4,15,0.0181818181818182
0,3,7,1001,0,1,825,5,1,0.00121212121212121
0,3,7,1001,1,1,274,1,214,0.781021897810219
0,3,7,1001,1,1,274,2,54,0.197080291970803
0,3,7,1001,1,1,274,3,6,0.0218978102189781
0,3,7,1001,2,1,18,1,18,1
0,3,7,1001,-2,2,18,1,18,1
0,3,7,1001,-1,2,274,1,214,0.781021897810219
0,3,7,1001,-1,2,274,2,54,0.197080291970803
0,3,7,1001,-1,2,274,3,6,0.0218978102189781
0,3,7,1001,0,2,825,1,515,0.624242424242424
0,3,7,1001,0,2,825,2,223,0.27030303030303
0,3,7,1001,0,2,825,3,71,0.0860606060606061
0,3,7,1001,0,2,825,4,15,0.0181818181818182
0,3,7,1001,0,2,825,5,1,0.00121212121212121
0,3,7,1001,1,2,274,1,214,0.781021897810219
0,3,7,1001,1,2,274,2,54,0.197080291970803
0,3,7,1001,1,2,274,3,6,0.0218978102189781
0,3,7,1001,2,2,18,1,18,1
0,3,7,1001,-2,3,10,1,10,1
0,3,7,1001,-1,3,194,1,154,0.793814432989691
0,3,7,1001,-1,3,194,2,36,0.185567010309278
0,3,7,1001,-1,3,194,3,4,0.0206185567010309
0,3,7,1001,0,3,1001,0.5,651,0.65034965034965
0,3,7,1001,0,3,1001,1.5,259,0.258741258741259
0,3,7,1001,0,3,1001,2.5,75,0.0749250749250749
0,3,7,1001,0,3,1001,3.5,15,0.014985014985015
0,3,7,1001,0,3,1001,4.5,1,0.000999000999000999
0,3,7,1001,1,3,194,1,154,0.793814432989691
0,3,7,1001,1,3,194,2,36,0.185567010309278
0,3,7,1001,1,3,194,3,4,0.0206185567010309
0,3,7,1001,2,3,10,1,10,1
0,3,7,1001,-1,4,10,1,10,1
0,3,7,1001,0,4,62,1,52,0.838709677419355
0,3,7,1001,0,4,62,2,9,0.145161290322581
0,3,7,1001,0,4,62,3,1,0.0161290322580645
0,3,7,1001,1,4,10,1,10,1
0,3,7,1001,0,5,1,1,1,1
1,3,7,770,0,-1,35,1,30,0.857142857142857
1,3,7,770,0,-1,35,2,5,0.142857142857143
1,3,7,770,1,-1,14,1,12,0.857142857142857
1,3,7,770,1,-1,14,2,2,0.142857142857143
1,3,7,770,-1,0,70,1,60,0.857142857142857
1,3,7,770,-1,0,70,2,10,0.142857142857143
1,3,7,770,0,0,770,0.5,524,0.680519480519481
1,3,7,770,0,0,770,1.5,194,0.251948051948052
1,3,7,770,0,0,770,2.5,48,0.0623376623376623
1,3,7,770,0,0,770,3.5,4,0.00519480519480519
1,3,7,770,1,0,245,1,176,0.718367346938775
1,3,7,770,1,0,245,2,56,0.228571428571429
1,3,7,770,1,0,245,3,12,0.0489795918367347
1,3,7,770,1,0,245,4,1,0.00408163265306122
1,3,7,770,2,0,28,1,24,0.857142857142857
1,3,7,770,2,0,28,2,4,0.142857142857143
1,3,7,770,-1,1,84,1,72,0.857142857142857
1,3,7,770,-1,1,84,2,12,0.142857142857143
1,3,7,770,0,1,560,1,378,0.675
1,3,7,770,0,1,560,2,143,0.255357142857143
1,3,7,770,0,1,560,3,36,0.0642857142857143
1,3,7,770,0,1,560,4,3,0.00535714285714286
1,3,7,770,1,1,406,1,280,0.689655172413793
1,3,7,770,1,1,406,2,100,0.246305418719212
1,3,7,770,1,1,406,3,24,0.0591133004926108
1,3,7,770,1,1,406,4,2,0.00492610837438424
1,3,7,770,2,1,63,1,54,0.857142857142857
1,3,7,770,2,1,63,2,9,0.142857142857143
1,3,7,770,-1,2,63,1,54,0.857142857142857
1,3,7,770,-1,2,63,2,9,0.142857142857143
1,3,7,770,0,2,406,1,280,0.689655172413793
1,3,7,770,0,2,406,2,100,0.246305418719212
1,3,7,770,0,2,406,3,24,0.0591133004926108
1,3,7,770,0,2,406,4,2,0.00492610837438424
1,3,7,770,1,2,560,1,378,0.675
1,3,7,770,1,2,560,2,143,0.255357142857143
1,3,7,770,1,2,560,3,36,0.0642857142857143
1,3,7,770,1,2,560,4,3,0.00535714285714286
1,3,7,770,2,2,84,1,72,0.857142857142857
1,3,7,770,2,2,84,2,12,0.142857142857143
1,3,7,770,-1,3,28,1,24,0.857142857142857
1,3,7,770,-1,3,28,2,4,0.142857142857143
1,3,7,770,0,3,245,1,176,0.718367346938775
1,3,7,770,0,3,245,2,56,0.228571428571429
1,3,7,770,0,3,245,3,12,0.0489795918367347
1,3,7,770,0,3,245,4,1,0.00408163265306122
1,3,7,770,1,3,770,0.5,524,0.680519480519481
1,3,7,770,1,3,770,1.5,194,0.251948051948052
1,3,7,770,1,3,770,2.5,48,0.0623376623376623
1,3,7,770,1,3,770,3.5,4,0.00519480519480519
1,3,7,770,2,3,70,1,60,0.857142857142857
1,3,7,770,2,3,70,2,10,0.142857142857143
1,3,7,770,0,4,14,1,12,0.857142857142857
1,3,7,770,0,4,14,2,2,0.142857142857143
1,3,7,770,1,4,35,1,30,0.857142857142857
1,3,7,770,1,4,35,2,5,0.142857142857143
2,3,7,455,0,-1,15,1,15,1
2,3,7,455,1,-1,10,1,10,1
2,3,7,455,2,-1,3,1,3,1
2,3,7,455,-1,0,20,1,20,1
2,3,7,455,0,0,455,0.5,355,0.78021978021978
2,3,7,455,0,0,455,1.5,90,0.197802197802198
2,3,7,455,0,0,455,2.5,10,0.021978021978022
2,3,7,455,1,0,194,1,154,0.793814432989691
2,3,7,455,1,0,194,2,36,0.185567010309278
2,3,7,455,1,0,194,3,4,0.0206185567010309
2,3,7,455,2,0,58,1,48,0.827586206896552
2,3,7,455,2,0,58,2,9,0.155172413793103
2,3,7,455,2,0,58,3,1,0.0172413793103448
2,3,7,455,3,0,4,1,4,1
2,3,7,455,-1,1,20,1,20,1
2,3,7,455,0,1,276,1,216,0.782608695652174
2,3,7,455,0,1,276,2,54,0.195652173913043
2,3,7,455,0,1,276,3,6,0.0217391304347826
2,3,7,455,1,1,274,1,214,0.781021897810219
2,3,7,455,1,1,274,2,54,0.197080291970803
2,3,7,455,1,1,274,3,6,0.0218978102189781
2,3,7,455,2,1,149,1,119,0.798657718120805
2,3,7,455,2,1,149,2,27,0.181208053691275
2,3,7,455,2,1,149,3,3,0.0201342281879195
2,3,7,455,3,1,12,1,12,1
2,3,7,455,-1,2,12,1,12,1
2,3,7,455,0,2,149,1,119,0.798657718120805
2,3,7,455,0,2,149,2,27,0.181208053691275
2,3,7,455,0,2,149,3,3,0.0201342281879195
2,3,7,455,1,2,274,1,214,0.781021897810219
2,3,7,455,1,2,274,2,54,0.197080291970803
2,3,7,455,1,2,274,3,6,0.0218978102189781
2,3,7,455,2,2,276,1,216,0.782608695652174
2,3,7,455,2,2,276,2,54,0.195652173913043
2,3,7,455,2,2,276,3,6,0.0217391304347826
2,3,7,455,3,2,20,1,20,1
2,3,7,455,-1,3,4,1,4,1
2,3,7,455,0,3,58,1,48,0.827586206896552
2,3,7,455,0,3,58,2,9,0.155172413793103
2,3,7,455,0,3,58,3,1,0.0172413793103448
2,3,7,455,1,3,194,1,154,0.793814432989691
2,3,7,455,1,3,194,2,36,0.185567010309278
2,3,7,455,1,3,194,3,4,0.0206185567010309
2,3,7,455,2,3,455,0.5,355,0.78021978021978
2,3,7,455,2,3,455,1.5,90,0.197802197802198
2,3,7,455,2,3,455,2.5,10,0.021978021978022
2,3,7,455,3,3,20,1,20,1
2,3,7,455,0,4,3,1,3,1
2,3,7,455,1,4,10,1,10,1
2,3,7,455,2,4,15,1,15,1
3,3,7,140,0,0,140,0.5,120,0.857142857142857
3,3,7,140,0,0,140,1.5,20,0.142857142857143
3,3,7,140,1,0,70,1,60,0.857142857142857
3,3,7,140,1,0,70,2,10,0.142857142857143
3,3,7,140,2,0,28,1,24,0.857142857142857
3,3,7,140,2,0,28,2,4,0.142857142857143
3,3,7,140,3,0,7,1,6,0.857142857142857
3,3,7,140,3,0,7,2,1,0.142857142857143
3,3,7,140,0,1,70,1,60,0.857142857142857
3,3,7,140,0,1,70,2,10,0.142857142857143
3,3,7,140,1,1,84,1,72,0.857142857142857
3,3,7,140,1,1,84,2,12,0.142857142857143
3,3,7,140,2,1,63,1,54,0.857142857142857
3,3,7,140,2,1,63,2,9,0.142857142857143
3,3,7,140,3,1,28,1,24,0.857142857142857
3,3,7,140,3,1,28,2,4,0.142857142857143
3,3,7,140,0,2,28,1,24,0.857142857142857
3,3,7,140,0,2,28,2,4,0.142857142857143
3,3,7,140,1,2,63,1,54,0.857142857142857
3,3,7,140,1,2,63,2,9,0.142857142857143
3,3,7,140,2,2,84,1,72,0.857142857142857
3,3,7,140,2,2,84,2,12,0.142857142857143
3,3,7,140,3,2,70,1,60,0.857142857142857
3,3,7,140,3,2,70,2,10,0.142857142857143
3,3,7,140,0,3,7,1,6,0.857142857142857
3,3,7,140,0,3,7,2,1,0.142857142857143
3,3,7,140,1,3,28,1,24,0.857142857142857
3,3,7,140,1,3,28,2,4,0.142857142857143
3,3,7,140,2,3,70,1,60,0.857142857142857
3,3,7,140,2,3,70,2,10,0.142857142857143
3,3,7,140,3,3,140,0.5,120,0.857142857142857
3,3,7,140,3,3,140,1.5,20,0.142857142857143
4,3,7,35,0,0,35,0.5,35,1
4,3,7,35,1,0,20,1,20,1
4,3,7,35,2,0,10,1,10,1
4,3,7,35,3,0,4,1,4,1
4,3,7,35,4,0,1,1,1,1
4,3,7,35,0,1,15,1,15,1
4,3,7,35,1,1,20,1,20,1
4,3,7,35,2,1,18,1,18,1
4,3,7,35,3,1,12,1,12,1
4,3,7,35,4,1,5,1,5,1
4,3,7,35,0,2,5,1,5,1
4,3,7,35,1,2,12,1,12,1
4,3,7,35,2,2,18,1,18,1
4,3,7,35,3,2,20,1,20,1
4,3,7,35,4,2,15,1,15,1
4,3,7,35,0,3,1,1,1,1
4,3,7,35,1,3,4,1,4,1
4,3,7,35,2,3,10,1,10,1
4,3,7,35,3,3,20,1,20,1
4,3,7,35,4,3,35,0.5,35,1
-3,4,7,35,-3,0,1,1,1,1
-3,4,7,35,-2,0,5,1,5,1
-3,4,7,35,-1,0,15,1,15,1
-3,4,7,35,0,0,35,0.5,35,1
-3,4,7,35,-3,1,4,1,4,1
-3,4,7,35,-2,1,12,1,12,1
-3,4,7,35,-1,1,20,1,20,1
-3,4,7,35,0,1,20,1,20,1
-3,4,7,35,-3,2,10,1,10,1
-3,4,7,35,-2,2,18,1,18,1
-3,4,7,35,-1,2,18,1,18,1
-3,4,7,35,0,2,10,1,10,1
-3,4,7,35,-3,3,20,1,20,1
-3,4,7,35,-2,3,20,1,20,1
-3,4,7,35,-1,3,12,1,12,1
-3,4,7,35,0,3,4,1,4,1
-3,4,7,35,-3,4,35,0.5,35,1
-3,4,7,35,-2,4,15,1,15,1
-3,4,7,35,-1,4,5,1,5,1
-3,4,7,35,0,4,1,1,1,1
-2,4,7,105,-2,0,7,1,6,0.857142857142857
-2,4,7,105,-2,0,7,2,1,0.142857142857143
-2,4,7,105,-1,0,35,1,30,0.857142857142857
-2,4,7,105,-1,0,35,2,5,0.142857142857143
-2,4,7,105,0,0,105,0.5,90,0.857142857142857
-2,4,7,105,0,0,105,1.5,15,0.142857142857143
-2,4,7,105,-2,1,21,1,18,0.857142857142857
-2,4,7,105,-2,1,21,2,3,0.142857142857143
-2,4,7,105,-1,1,56,1,48,0.857142857142857
-2,4,7,105,-1,1,56,2,8,0.142857142857143
-2,4,7,105,0,1,70,1,60,0.857142857142857
-2,4,7,105,0,1,70,2,10,0.142857142857143
-2,4,7,105,-2,2,42,1,36,0.857142857142857
-2,4,7,105,-2,2,42,2,6,0.142857142857143
-2,4,7,105,-1,2,63,1,54,0.857142857142857
-2,4,7,105,-1,2,63,2,9,0.142857142857143
-2,4,7,105,0,2,42,1,36,0.857142857142857
-2,4,7,105,0,2,42,2,6,0.142857142857143
-2,4,7,105,-2,3,70,1,60,0.857142857142857
-2,4,7,105,-2,3,70,2,10,0.142857142857143
-2,4,7,105,-1,3,56,1,48,0.857142857142857
-2,4,7,105,-1,3,56,2,8,0.142857142857143
-2,4,7,105,0,3,21,1,18,0.857142857142857
-2,4,7,105,0,3,21,2,3,0.142857142857143
-2,4,7,105,-2,4,105,0.5,90,0.857142857142857
-2,4,7,105,-2,4,105,1.5,15,0.142857142857143
-2,4,7,105,-1,4,35,1,30,0.857142857142857
-2,4,7,105,-1,4,35,2,5,0.142857142857143
-2,4,7,105,0,4,7,1,6,0.857142857142857
-2,4,7,105,0,4,7,2,1,0.142857142857143
-1,4,7,252,-1,-1,2,1,2,1
-1,4,7,252,0,-1,6,1,6,1
-1,4,7,252,-2,0,5,1,5,1
-1,4,7,252,-1,0,62,1,52,0.838709677419355
-1,4,7,252,-1,0,62,2,9,0.145161290322581
-1,4,7,252,-1,0,62,3,1,0.0161290322580645
-1,4,7,252,0,0,252,0.5,202,0.801587301587302
-1,4,7,252,0,0,252,1.5,45,0.178571428571429
-1,4,7,252,0,0,252,2.5,5,0.0198412698412698
-1,4,7,252,1,0,15,1,15,1
-1,4,7,252,-2,1,12,1,12,1
-1,4,7,252,-1,1,108,1,88,0.814814814814815
-1,4,7,252,-1,1,108,2,18,0.166666666666667
-1,4,7,252,-1,1,108,3,2,0.0185185185185185
-1,4,7,252,0,1,194,1,154,0.793814432989691
-1,4,7,252,0,1,194,2,36,0.185567010309278
-1,4,7,252,0,1,194,3,4,0.0206185567010309
-1,4,7,252,1,1,20,1,20,1
-1,4,7,252,-2,2,18,1,18,1
-1,4,7,252,-1,2,149,1,119,0.798657718120805
-1,4,7,252,-1,2,149,2,27,0.181208053691275
-1,4,7,252,-1,2,149,3,3,0.0201342281879195
-1,4,7,252,0,2,149,1,119,0.798657718120805
-1,4,7,252,0,2,149,2,27,0.181208053691275
-1,4,7,252,0,2,149,3,3,0.0201342281879195
-1,4,7,252,1,2,18,1,18,1
-1,4,7,252,-2,3,20,1,20,1
-1,4,7,252,-1,3,194,1,154,0.793814432989691
-1,4,7,252,-1,3,194,2,36,0.185567010309278
-1,4,7,252,-1,3,194,3,4,0.0206185567010309
-1,4,7,252,0,3,108,1,88,0.814814814814815
-1,4,7,252,0,3,108,2,18,0.166666666666667
-1,4,7,252,0,3,108,3,2,0.0185185185185185
-1,4,7,252,1,3,12,1,12,1
-1,4,7,252,-2,4,15,1,15,1
-1,4,7,252,-1,4,252,0.5,202,0.801587301587302
-1,4,7,252,-1,4,252,1.5,45,0.178571428571429
-1,4,7,252,-1,4,252,2.5,5,0.0198412698412698
-1,4,7,252,0,4,62,1,52,0.838709677419355
-1,4,7,252,0,4,62,2,9,0.145161290322581
-1,4,7,252,0,4,62,3,1,0.0161290322580645
-1,4,7,252,1,4,5,1,5,1
-1,4,7,252,-1,5,6,1,6,1
-1,4,7,252,0,5,2,1,2,1
0,4,7,287,0,-1,7,1,6,0.857142857142857
0,4,7,287,0,-1,7,2,1,0.142857142857143
0,4,7,287,-1,0,35,1,30,0.857142857142857
0,4,7,287,-1,0,35,2,5,0.142857142857143
0,4,7,287,0,0,287,0.5,212,0.738675958188153
0,4,7,287,0,0,287,1.5,62,0.21602787456446
0,4,7,287,0,0,287,2.5,12,0.0418118466898955
0,4,7,287,0,0,287,3.5,1,0.00348432055749129
0,4,7,287,1,0,35,1,30,0.857142857142857
0,4,7,287,1,0,35,2,5,0.142857142857143
0,4,7,287,-1,1,56,1,48,0.857142857142857
0,4,7,287,-1,1,56,2,8,0.142857142857143
0,4,7,287,0,1,245,1,176,0.718367346938775
0,4,7,287,0,1,245,2,56,0.228571428571429
0,4,7,287,0,1,245,3,12,0.0489795918367347
0,4,7,287,0,1,245,4,1,0.00408163265306122
0,4,7,287,1,1,56,1,48,0.857142857142857
0,4,7,287,1,1,56,2,8,0.142857142857143
0,4,7,287,-1,2,63,1,54,0.857142857142857
0,4,7,287,-1,2,63,2,9,0.142857142857143
0,4,7,287,0,2,231,1,164,0.70995670995671
0,4,7,287,0,2,231,2,54,0.233766233766234
0,4,7,287,0,2,231,3,12,0.051948051948052
0,4,7,287,0,2,231,4,1,0.00432900432900433
0,4,7,287,1,2,63,1,54,0.857142857142857
0,4,7,287,1,2,63,2,9,0.142857142857143
0,4,7,287,-1,3,56,1,48,0.857142857142857
0,4,7,287,-1,3,56,2,8,0.142857142857143
0,4,7,287,0,3,245,1,176,0.718367346938775
0,4,7,287,0,3,245,2,56,0.228571428571429
0,4,7,287,0,3,245,3,12,0.0489795918367347
0,4,7,287,0,3,245,4,1,0.00408163265306122
0,4,7,287,1,3,56,1,48,0.857142857142857
0,4,7,287,1,3,56,2,8,0.142857142857143
0,4,7,287,-1,4,35,1,30,0.857142857142857
0,4,7,287,-1,4,35,2,5,0.142857142857143
0,4,7,287,0,4,287,0.5,212,0.738675958188153
0,4,7,287,0,4,287,1.5,62,0.21602787456446
0,4,7,287,0,4,287,2.5,12,0.0418118466898955
0,4,7,287,0,4,287,3.5,1,0.00348432055749129
0,4,7,287,1,4,35,1,30,0.857142857142857
0,4,7,287,1,4,35,2,5,0.142857142857143
0,4,7,287,0,5,7,1,6,0.857142857142857
0,4,7,287,0,5,7,2,1,0.142857142857143
1,4,7,252,0,-1,6,1,6,1
1,4,7,252,1,-1,2,1,2,1
1,4,7,252,-1,0,15,1,15,1
1,4,7,252,0,0,252,0.5,202,0.801587301587302
1,4,7,252,0,0,252,1.5,45,0.178571428571429
1,4,7,252,0,0,252,2.5,5,0.0198412698412698
1,4,7,252,1,0,62,1,52,0.838709677419355
1,4,7,252,1,0,62,2,9,0.145161290322581
1,4,7,252,1,0,62,3,1,0.0161290322580645
1,4,7,252,2,0,5,1,5,1
1,4,7,252,-1,1,20,1,20,1
1,4,7,252,0,1,194,1,154,0.793814432989691
1,4,7,252,0,1,194,2,36,0.185567010309278
1,4,7,252,0,1,194,3,4,0.0206185567010309
1,4,7,252,1,1,108,1,88,0.814814814814815
1,4,7,252,1,1,108,2,18,0.166666666666667
1,4,7,252,1,1,108,3,2,0.0185185185185185
1,4,7,252,2,1,12,1,12,1
1,4,7,252,-1,2,18,1,18,1
1,4,7,252,0,2,149,1,119,0.798657718120805
1,4,7,252,0,2,149,2,27,0.181208053691275
1,4,7,252,0,2,149,3,3,0.0201342281879195
1,4,7,252,1,2,149,1,119,0.798657718120805
1,4,7,252,1,2,149,2,27,0.181208053691275
1,4,7,252,1,2,149,3,3,0.0201342281879195
1,4,7,252,2,2,18,1,18,1
1,4,7,252,-1,3,12,1,12,1
1,4,7,252,0,3,108,1,88,0.814814814814815
1,4,7,252,0,3,108,2,18,0.166666666666667
1,4,7,252,0,3,108,3,2,0.0185185185185185
1,4,7,252,1,3,194,1,154,0.793814432989691
1,4,7,252,1,3,194,2,36,0.185567010309278
1,4,7,252,1,3,194,3,4,0.0206185567010309
1,4,7,252,2,3,20,1,20,1
1,4,7,252,-1,4,5,1,5,1
1,4,7,252,0,4,62,1,52,0.838709677419355
1,4,7,252,0,4,62,2,9,0.145161290322581
1,4,7,252,0,4,62,3,1,0.0161290322580645
1,4,7,252,1,4,252,0.5,202,0.801587301587302
1,4,7,252,1,4,252,1.5,45,0.178571428571429
1,4,7,252,1,4,252,2.5,5,0.0198412698412698
1,4,7,252,2,4,15,1,15,1
1,4,7,252,0,5,2,1,2,1
1,4,7,252,1,5,6,1,6,1
2,4,7,105,0,0,105,0.5,90,0.857142857142857
2,4,7,105,0,0,105,1.5,15,0.142857142857143
2,4,7,105,1,0,35,1,30,0.857142857142857
2,4,7,105,1,0,35,2,5,0.142857142857143
2,4,7,105,2,0,7,1,6,0.857142857142857
2,4,7,105,2,0,7,2,1,0.142857142857143
2,4,7,105,0,1,70,1,60,0.857142857142857
2,4,7,105,0,1,70,2,10,0.142857142857143
2,4,7,105,1,1,56,1,48,0.857142857142857
2,4,7,105,1,1,56,2,8,0.142857142857143
2,4,7,105,2,1,21,1,18,0.857142857142857
2,4,7,105,2,1,21,2,3,0.142857142857143
2,4,7,105,0,2,42,1,36,0.857142857142857
2,4,7,105,0,2,42,2,6,0.142857142857143
2,4,7,105,1,2,63,1,54,0.857142857142857
2,4,7,105,1,2,63,2,9,0.142857142857143
2,4,7,105,2,2,42,1,36,0.857142857142857
2,4,7,105,2,2,42,2,6,0.142857142857143
2,4,7,105,0,3,21,1,18,0.857142857142857
2,4,7,105,0,3,21,2,3,0.142857142857143
2,4,7,105,1,3,56,1,48,0.857142857142857
2,4,7,105,1,3,56,2,8,0.142857142857143
2,4,7,105,2,3,70,1,60,0.857142857142857
2,4,7,105,2,3,70,2,10,0.142857142857143
2,4,7,105,0,4,7,1,6,0.857142857142857
2,4,7,105,0,4,7,2,1,0.142857142857143
2,4,7,105,1,4,35,1,30,0.857142857142857
2,4,7,105,1,4,35,2,5,0.142857142857143
2,4,7,105,2,4,105,0.5,90,0.857142857142857
2,4,7,105,2,4,105,1.5,15,0.142857142857143
3,4,7,35,0,0,35,0.5,35,1
3,4,7,35,1,0,15,1,15,1
3,4,7,35,2,0,5,1,5,1
3,4,7,35,3,0,1,1,1,1
3,4,7,35,0,1,20,1,20,1
3,4,7,35,1,1,20,1,20,1
3,4,7,35,2,1,12,1,12,1
3,4,7,35,3,1,4,1,4,1
3,4,7,35,0,2,10,1,10,1
3,4,7,35,1,2,18,1,18,1
3,4,7,35,2,2,18,1,18,1
3,4,7,35,3,2,10,1,10,1
3,4,7,35,0,3,4,1,4,1
3,4,7,35,1,3,12,1,12,1
3,4,7,35,2,3,20,1,20,1
3,4,7,35,3,3,20,1,20,1
3,4,7,35,0,4,1,1,1,1
3,4,7,35,1,4,5,1,5,1
3,4,7,35,2,4,15,1,15,1
3,4,7,35,3,4,35,0.5,35,1
-2,5,7,21,-2,0,1,1,1,1
-2,5,7,21,-1,0,6,1,6,1
-2,5,7,21,0,0,21,0.5,21,1
-2,5,7,21,-2,1,3,1,3,1
-2,5,7,21,-1,1,10,1,10,1
-2,5,7,21,0,1,15,1,15,1
-2,5,7,21,-2,2,6,1,6,1
-2,5,7,21,-1,2,12,1,12,1
-2,5,7,21,0,2,10,1,10,1
-2,5,7,21,-2,3,10,1,10,1
-2,5,7,21,-1,3,12,1,12,1
-2,5,7,21,0,3,6,1,6,1
